Country,PIN,Community,State,State_ID,District,District_ID,City,Lat,Lng,Loc_accuracy,District_1
IN,571475,Agasanapura,Karnataka,19,Mandya,573,Malavalli,12.7666,77.2784,3,Mandya
IN,583114,Agasanur,Karnataka,19,Ballari,565,Siruguppa,15.7365,76.6914,3,Ballari
IN,587206,Agasarkoppa,Karnataka,19,Bagalkote,556,Badami,16.0201,75.5168,3,Bagalkot
IN,482002,Agasaud,Madhya Pradesh,35,Jabalpur,451,Jabalpur,23.0996,80.0166,3,Jagatsinghapur
IN,470113,Agasaud,Madhya Pradesh,35,Sagar,427,Bina,24.2122,78.3007,3,Sagar
IN,401301,Agashi,Maharashtra,16,Thane,517,Vasai,19.1455,73.474,4,Thane
IN,415539,Agashivnagar,Maharashtra,16,Satara,527,Karad,17.3333,74.3167,1,Satara
IN,481445,Agasi,Madhya Pradesh,35,Balaghat,457,Katangi,21.7687,79.8509,4,Balaghat
IN,396060,Agasi,Gujarat,9,Navsari,490,Chikhli,20.325,73.1744,1,Navsari
IN,422502,Agaskhind,Maharashtra,16,Nashik,516,Sinnar,20.4035,75.473,3,Nashik
IN,629701,Agasteeswaram,Tamil Nadu,25,Kanniyakumari,629,Agastheeswaram,8.1546,77.493,1,Kannur
IN,614810,Agasthiampalli,Tamil Nadu,25,Nagapattinam,618,Vedaranyam,10.3721,79.851,3,Nagapattinam
IN,627428,Agasthiyarpatti,Tamil Nadu,25,Tirunelveli,628,Ambasamudram,8.6747,77.5439,1,Tirunelveli
IN,422601,Agasti SSK,Maharashtra,16,Ahmadnagar,522,Akole,19.6468,75.5847,3,Ahmedabad
IN,761026,Agastinuagam,Odisha,21,Ganjam,388,Chatrapur,19.834,83.5893,3,Ganjam
IN,394651,Agasvan,Gujarat,9,Surat,492,Songadh,21.2423,73.4272,3,Surat
IN,389382,Agaswani,Gujarat,9,Dahod,,Dhanpur,22.7339,74.0602,4,Dakshina Kannada
IN,682553,Agathi,Lakshadweep,14,Lakshadweep,587,Kavaratti HO,9.1858,73.3524,1,Lakshadweep
IN,362222,Agatrai,Gujarat,9,Junagadh,479,Keshod,22.4718,71.0883,1,Junagadh
IN,851216,Agauni,Bihar,34,Khagaria,223,Khagaria,25.4,86.6924,3,Khammam
IN,203131,Agaura  Hameerpur,Uttar Pradesh,36,Bulandshahr,142,Bulandshahr,28.0415,78.0876,3,Bulandshahr
IN,209723,Agaus,Uttar Pradesh,36,Kannauj,160,Kannauj,26.9433,79.7064,4,Kannauj
IN,203411,Agauta,Uttar Pradesh,36,Bulandshahr,142,Siyana,28.545,77.88,4,Bulandshahr
IN,205247,Agautha,Uttar Pradesh,36,Mainpuri,148,Mainpuri,27.1612,79.1092,3,Mainpuri
IN,841411,Agauthar,Bihar,34,Saran,219,Chapra,25.9449,84.8563,3,Saran
IN,389154,Agavada,Gujarat,9,Dahod,,Dahod,22.7998,74.3584,3,Dahod
IN,415606,Agave,Maharashtra,16,Ratnagiri,528,Chiplun,17.7816,74.8385,3,Ratnagiri
IN,415616,Agave,Maharashtra,16,Ratnagiri,528,Ratnagiri,20.8115,75.1805,3,Ratnagiri
IN,518225,Agaveli,Andhra Pradesh,2,Kurnool,552,Kurnool,15.5735,77.7453,4,Kurnool
IN,401602,Agawan,Maharashtra,16,Thane,517,Mokhada,19.7623,73.5785,1,Thane
IN,333029,Agawana Khurd,Rajasthan,24,Jhunjhunu,103,Surajgarh,28.3133,75.7452,3,Jhujhunu
IN,307030,Agawari,Rajasthan,24,Jalor,116,NA,25.3944,73.2853,3,Jalor
IN,786187,Agbandha Bengali Gaon,Assam,3,Tinsukia,309,Margherita,26.9855,93.7217,1,Tinsukia
IN,781128,Agchia,Assam,3,Kamrup Metropolitan,321,Rani Block ( Palasbari Circle),26.1349,91.5681,3,Kamrup
IN,306302,Agewa,Rajasthan,24,Pali,118,Jaitaran,26.1566,73.9186,4,Pali
IN,271831,Aggapur,Uttar Pradesh,36,Shrawasti,181,Bhinga,27.4379,82.2461,3,Shrawasti
IN,261506,Aggar Khurd,Uttar Pradesh,36,Kheri,153,Lakhimpur,27.6268,81.0039,3,Kheri
IN,581319,Aggargon,Karnataka,19,Uttara Kannada,563,Kumta,13.4646,74.776,3,Uttara Kannada
IN,505532,Aggimalla,Telangana,40,Karimnagar,534,Gollapalli,18.6436,79.2162,3,Karnal
IN,781137,Aggumi,Assam,3,Kamrup Metropolitan,321,Dakhin Sarubanswar Mauza,26.1314,91.4625,3,Kamrup
IN,573103,Aggunda,Karnataka,19,Hassan,574,Arsikere,13.3036,76.3493,3,Hassan
IN,421601,Aghai,Maharashtra,16,Thane,517,Kalyan,19.2463,73.5187,3,Thane
IN,841436,Aghaila,Bihar,34,Gopalganj,217,Gopalganj,26.2537,84.3396,3,Gorakhpur
IN,571436,Aghalaya,Karnataka,19,Mandya,573,K.r.pete,12.775,76.5507,3,Mandya
IN,581351,Aghanashini,Karnataka,19,Uttara Kannada,563,Kumta,14.9497,74.6556,3,Uttara Kannada
IN,321001,Aghapur,Rajasthan,24,Bharatpur,105,Bharatpur,27.1382,77.5222,4,Bharatpur
IN,244901,Aghapur,Uttar Pradesh,36,Rampur,136,Rampur,28.7779,79.0031,4,Rampur
IN,176041,Aghar,Himachal Pradesh,11,Hamirpur(HP),,Bhoranj,31.8799,76.3757,4,Hamirpur(HP)
IN,205262,Aghar,Uttar Pradesh,36,Mainpuri,148,Bhongaon,27.2031,79.2121,4,Mainpuri
IN,384265,Aghar,Gujarat,9,Patan,470,Patan,23.479,73.2181,3,Patan
IN,182301,Aghar Baba Jitto,Jammu & Kashmir,12,Udhampur,19,Reasi,33.2398,75.0799,1,Udhampur
IN,423201,Aghar BK,Maharashtra,16,Nashik,516,Malegaon,20.5451,74.5123,3,Nashik
IN,423208,Aghar KH,Maharashtra,16,Nashik,516,Malegaon,20.2529,74.8709,3,Nashik
IN,206244,Aghara,Uttar Pradesh,36,Auraiya,162,Auraiya,26.6959,79.558,4,Auraiya
IN,811314,Aghara So,Bihar,34,Jamui,238,Sono,24.7608,86.1832,3,Janjgir-champa
IN,835211,Agharma,Jharkhand,38,Simdega,367,Kolibira,22.7712,84.7468,4,Simdega
IN,247342,Aghiana,Uttar Pradesh,36,Saharanpur,132,Nakur,29.911,77.2786,4,Saharanpur
IN,756049,Aghirapada,Odisha,21,Baleswar,377,Niligiri,21.2567,86.0396,3,Baleswar
IN,224228,Aghiyari,Uttar Pradesh,36,Ambedkar Nagar,178,Allapur **,26.3842,82.8107,3,Ambedkar Nagar
IN,842002,Aghoria Bazaar,Bihar,34,Muzaffarpur,216,NA,25.7627,85.8905,3,Muzaffarpur
IN,854336,Aghra,Bihar,34,Araria,209,Araria,25.9499,87.0413,3,Araria
IN,798620,Aghunato,Nagaland,20,Zunhebotto,263,Aghunato,26.0213,94.528,3,Zunhebotto
IN,786613,Aghunibari,Assam,3,Dibrugarh,310,Bamunbari,27.3779,95.2828,1,Dimapur
IN,244504,Aghwanpur,Uttar Pradesh,36,Moradabad,135,Moradabad,28.9308,78.7245,4,Moradabad
IN,783120,Agia,Assam,3,Goalpara,302,Balijana,26.0895,90.562,4,Godda
IN,802201,Agiaon,Bihar,34,Bhojpur,231,Arrah,25.3765,84.6079,4,Bhojpur
IN,802202,Agiaon Bazar,Bihar,34,Bhojpur,231,Piru,25.3658,84.139,3,Bhojpur
IN,385360,Agichana,Gujarat,9,Patan,470,Radhanpur,23.8876,71.7985,3,Patan
IN,573128,Agile,Karnataka,19,Hassan,574,Hassan,12.9325,76.1026,4,Hassan
IN,383001,Agiol,Gujarat,9,Sabarkantha,472,Himatnagar,23.6807,73.0601,3,Sabarkantha
IN,383270,Agiya,Gujarat,9,Sabarkantha,472,Khedbrahma,23.599,72.9978,3,Sabarkantha
IN,364260,Agiyali,Gujarat,9,Bhavnagar,481,Sihor,21.5738,71.3339,1,Bhavnagar
IN,814153,Agiyamore,Jharkhand,38,Godda,351,Poraiyahat,24.1179,84.9888,3,Golaghat
IN,272152,Agiyauna,Uttar Pradesh,36,Siddharthnagar,184,Menhdawal,27.0648,83.0007,3,Siddharthnagar
IN,192305,Aglar,Jammu & Kashmir,12,Shopian,13,NA,33.7503,74.8533,4,Shopian
IN,816101,Aglio,Jharkhand,38,Sahibganj,352,Borio,24.6552,87.7409,3,Sahibganj
IN,382870,Aglod,Gujarat,9,Mahesana,471,Vijapur,23.2443,73.3428,3,Mahesana
IN,504251,Agm Colony,Telangana,40,Adilabad,532,Bellampalle,18.7346,79.0006,3,Adilabad
IN,804403,Agni,Bihar,34,Gaya,236,Belaganj,24.9922,84.9915,4,Gaya
IN,585216,Agni,Karnataka,19,Yadgir,580,Shorapur,16.5641,76.4691,4,Yadgir
IN,522647,Agnigundala,Andhra Pradesh,2,Guntur,548,Vinukonda,16.1817,79.7408,4,Gurdaspur
IN,521250,Agniparru,Andhra Pradesh,2,Krishna,547,Krishna,16.268,80.8685,3,Krishna
IN,799260,Agnipassa,Tripura,26,North Tripura,292,NA,24.1597,92.0329,1,North Tripura
IN,764059,Agnipur,Odisha,21,Nabarangapur,,Nabarangpur,19.5827,82.4982,3,Nabarangapur
IN,824143,Agnoor,Bihar,34,Aurangabad(BH),235,Daudnagar,25.1076,84.4704,3,Aurangabad(BH)
IN,501144,Agnoor,Telangana,40,Ranga Reddy,537,Rangareddy,17.3166,77.935,3,K.V.Rangareddy
IN,382165,Agol,Gujarat,9,Mahesana,471,Kadi,23.1427,72.273,4,Mahesana
IN,147202,Agol,Punjab,23,Patiala,48,Samana,30.5105,76.2111,3,Patiala
IN,342001,Agolai,Rajasthan,24,Jodhpur,113,Jodhpur,26.2862,72.6351,4,Jodhpur
IN,583235,Agoli,Karnataka,19,Koppal,560,Gangavati,15.4814,76.3854,4,Koppal
IN,783335,Agomoni,Assam,3,South Salmara Mancachar,301,NA,26.271,89.7904,3,Dhule
IN,122104,Agon,Haryana,10,Nuh,86,NA,27.7501,76.9567,3,Gwalior
IN,242401,Agonasujanpur,Uttar Pradesh,36,Shahjahanpur,152,Powayan,27.8713,79.8092,3,Shahjahanpur
IN,403702,Agonda,Goa,33,South Goa,586,Canacona,15.0514,73.9844,4,South Goa
IN,136035,Agondh,Haryana,10,Kaithal,73,Guhla,30.0099,76.2711,3,Kalaburagi
IN,132024,Agongh,Haryana,10,Karnal,74,Nissing,29.6966,76.7901,3,Karnal
IN,341305,Agoonta,Rajasthan,24,Nagaur,112,Didwana,27.9801,74.336,3,Nagaur
IN,631209,Agooru,Tamil Nadu,25,Thiruvallur,602,Tiruttani,13.1971,79.605,3,Tiruvallur
IN,413132,Agoti,Maharashtra,16,Pune,521,Indapur,18.3936,74.5945,1,Pune
IN,171003,AGPO,Himachal Pradesh,11,Shimla,33,Shimla Urban(T),31.1192,77.1702,3,Shimla
IN,453115,Agra,Madhya Pradesh,35,Indore,439,Depalpur,22.8196,75.6416,4,Jabalpur
IN,476332,Agra,Madhya Pradesh,35,Sheopur,418,Bijaypur,25.6532,77.0951,4,Sheopur
IN,721121,Agra,West Bengal,28,West Midnapore,344,Garhbeta-I,23.5946,87.5616,3,West Midnapore
IN,282001,Agra Barrcks,Uttar Pradesh,36,Agra,146,NA,27.3869,78.4798,3,Agra
IN,181102,Agra Chak,Jammu & Kashmir,12,Jammu,21,NA,32.5877,74.7138,3,Jammu
IN,282003,Agra Chauk,Uttar Pradesh,36,Agra,146,NA,27.213,78.1858,1,Agra
IN,282003,Agra City,Uttar Pradesh,36,Agra,146,NA,27.213,78.1858,1,Agra
IN,282003,Agra Fort H.O,Uttar Pradesh,36,Agra,146,NA,27.213,78.1858,1,Agra
IN,282001,Agra H.O,Uttar Pradesh,36,Agra,146,NA,27.3869,78.4798,3,Agra
IN,732122,Agra Harishchandrapur,West Bengal,28,Malda,332,Habibpur,23.0119,87.5938,3,Malda
IN,282004,Agra University,Uttar Pradesh,36,Agra,146,NA,27.213,78.1858,1,Agra
IN,464111,Agrabarkheda,Madhya Pradesh,35,Vidisha,443,Nateran,22.2822,80.0087,3,Vidisha
IN,713512,Agradwip,West Bengal,28,Purba Bardhaman,335,Katwa,23.3867,88.4436,3,Purba Bardhaman
IN,713502,Agradwip R.S.,West Bengal,28,Purba Bardhaman,335,Katwa - II,24.2174,87.9944,3,Purba Bardhaman
IN,811211,Agrahan,Bihar,34,Munger,226,Haweli Kharagpur,25.21,86.5274,4,Munger
IN,583128,Agrahara,Karnataka,19,Ballari,565,Sandur,15.1096,76.5334,4,Ballari
IN,573116,Agrahara,Karnataka,19,Hassan,574,Channarayapatna,12.842,76.3117,4,Hassan
IN,573133,Agrahara,Karnataka,19,Hassan,574,Arkalgud,12.6567,76.1,4,Hassan
IN,572129,Agrahara,Karnataka,19,Tumakuru,571,Koratagere,13.4955,77.2013,4,Tumakuru
IN,642111,Agrahara Kannadiputhur,Tamil Nadu,25,Coimbatore,632,Udumalaipettai,11.0299,76.9632,1,Coimbatore
IN,571426,Agraharabachahalli,Karnataka,19,Mandya,573,K.r.pete,12.8065,76.509,3,Mandya
IN,573131,Agraharabelaguli,Karnataka,19,Hassan,574,Channarayapatna,13.063,76.3739,3,Hassan
IN,515154,Agraharam,Andhra Pradesh,2,Anantapur,553,Bukkapatnam,14.2543,77.953,4,Ananthapur
IN,515281,Agraharam,Andhra Pradesh,2,Anantapur,553,Amarapuram,13.8835,77.0868,4,Ananthapur
IN,517214,Agraharam,Andhra Pradesh,2,Chittoor,554,Piler,13.3875,78.6711,4,Chittoor
IN,517280,Agraharam,Andhra Pradesh,2,Chittoor,554,Madanapalle,13.3875,78.6711,4,Chittoor
IN,517640,Agraharam,Andhra Pradesh,2,Chittoor,554,Srikalahasti,13.3625,79.3552,4,Chittorgarh
IN,516454,Agraharam,Andhra Pradesh,2,Y.S.R.,551,Simhadripuram,14.6006,78.1559,4,Cuddapah
IN,636903,Agraharam,Tamil Nadu,25,Dharmapuri,630,Harur,12.1006,78.4565,4,Dharwad
IN,635002,Agraharam,Tamil Nadu,25,Krishnagiri,631,Krishnagiri,12.577,78.2942,4,Krishnagiri
IN,637403,Agraharam,Tamil Nadu,25,Namakkal,609,Rasipuram,11.4386,78.183,4,Namakkal
IN,632604,Agraharam,Tamil Nadu,25,Vellore,605,Gudiyattam,12.8449,78.8909,4,Vellore
IN,635651,Agraharam,Tamil Nadu,25,Tirupathur,605,Tirupattur,12.5486,78.5091,4,Vellore
IN,577428,Agraharamuchadi,Karnataka,19,Shivamogga,568,Shikarpur,14.5566,75.2167,3,Shivamogga
IN,632314,Agraharapalayam,Tamil Nadu,25,Tiruvannamalai,606,Arni,12.7137,79.2258,3,Tiruvannamalai
IN,641663,Agraharapudur,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641110,Agraharasamakulam,Tamil Nadu,25,Coimbatore,632,Coimbatore North,11.1623,76.9973,3,Coimbatore
IN,754028,Agrahat,Odisha,21,Cuttack,381,Jagatpur,20.1521,85.0591,3,Cuttack
IN,457779,Agral,Madhya Pradesh,35,Jhabua,464,Meghnagar,22.927,74.5772,4,Jhajjar
IN,560007,Agram,Karnataka,19,Bengaluru,583,Bangalore South,12.991,77.5843,1,Bengaluru
IN,416411,Agran Dhulgaon,Maharashtra,16,Sangli,531,K Mahankal,18.906,76.5271,3,Sangli
IN,204211,Agrana,Uttar Pradesh,36,Hathras,144,Aligarh,27.6677,78.4931,4,Haveri
IN,574211,Agrar,Karnataka,19,Dakshina Kannada,575,Bantval,12.9319,75.0292,3,Dakshina Kannada
IN,243501,Agras,Uttar Pradesh,36,Bareilly,150,Bareilly,28.4859,79.3295,4,Bareilly
IN,185151,Agrati,Jammu & Kashmir,12,Rajauri,6,Rajouri,33.2826,74.4678,3,Rajauri
IN,277401,Agrauli,Uttar Pradesh,36,Ballia,193,Ballia,25.714,84.2515,4,Ballia
IN,222141,Agraura,Uttar Pradesh,36,Jaunpur,194,Badalapur,25.8544,82.5244,4,Jaunpur
IN,402203,Agrav,Maharashtra,16,Raigarh(MH),,Shriwardhan,19.9934,72.7481,3,Raigarh(MH)
IN,766106,Agren,Odisha,21,Nuapada,394,Komna,20.2869,82.7797,3,Nuapada
IN,481332,Agri,Madhya Pradesh,35,Balaghat,457,Katangi,21.7783,79.8923,4,Balaghat
IN,246701,Agri,Uttar Pradesh,36,Bijnor,134,Bijnor,29.3363,78.1762,4,Bijnor
IN,797106,Agri College,Nagaland,20,Dimapur,265,Medziphema,25.7446,93.9696,3,Dindigul
IN,757025,Agria,Odisha,21,Mayurbhanj,376,Betnoti,21.6147,85.8161,3,Mayurbhanj
IN,509207,Agrial,Telangana,40,Mahabub Nagar,538,Kondurgu,17.0753,78.0839,3,Mahabub Nagar
IN,831009,Agrico,Jharkhand,38,East Singhbhum,357,Agrico,23.0604,85.9466,1,East Singhbhum
IN,506007,Agricultur Research Station,Telangana,40,Warangal,540,Warangal,18.0142,79.5184,1,Warangal
IN,583121,Agricultural Research Centre,Karnataka,19,Ballari,565,Siruguppa,15.3056,76.7165,3,Ballari
IN,424004,Agriculture College,Maharashtra,16,Dhule,498,Dhule,20.8361,74.71,1,Dhule
IN,208002,Agriculture College,Uttar Pradesh,36,Kanpur Nagar,164,Csa,26.5167,80.3155,1,Kanyakumari
IN,573225,Agriculture College Campus Dly,Karnataka,19,Hassan,574,Hassan,12.9728,76.3046,3,Haveri
IN,713101,Agriculture Farm,West Bengal,28,Purba Bardhaman,335,Burdwan - I,24.105,87.8869,1,Purba Bardhaman
IN,211007,Agriculture Institute,Uttar Pradesh,36,Allahabad,175,Allahabad,25.4608,81.8162,1,Allahabad
IN,400011,Agripada,Maharashtra,16,Mumbai,519,Mumbai,18.9833,72.8333,3,Mumbai
IN,455001,Agrod,Madhya Pradesh,35,Dewas,437,Dewas,23.1653,76.2268,4,Dewas
IN,455116,Agrod,Madhya Pradesh,35,Dewas,437,Sonkutch,23.1653,76.2268,4,Dewas
IN,125047,Agroha,Haryana,10,Hisar,80,Hisar,29.3305,75.6338,4,Hooghly
IN,246176,Agrora,Uttarakhand,39,Pauri Garhwal,61,Pauri,29.8154,78.7746,4,Pauri Garhwal
IN,802156,Agrsanda Behara,Bihar,34,Bhojpur,231,Arrah,25.7485,84.6127,3,Bhojpur
IN,204211,Agsauli,Uttar Pradesh,36,Hathras,144,Aligarh,27.7326,78.4735,4,Haveri
IN,581314,Agsur,Karnataka,19,Uttara Kannada,563,Ankola,14.6794,74.3846,4,Uttara Kannada
IN,385535,Agthala,Gujarat,9,Banaskantha,469,Disa,24.0719,71.938,3,Banaskantha
IN,243725,Agthra,Uttar Pradesh,36,Budaun,149,Bisauli,28.2748,79.0123,4,Budaun
IN,757025,Aguad,Odisha,21,Mayurbhanj,376,Betnoti,21.6147,85.8161,3,Mayurbhanj
IN,311022,Agucha,Rajasthan,24,Bhilwara,122,Bhilwara,25.8214,74.7254,4,Bhilwara
IN,721501,Aguibil,West Bengal,28,West Midnapore,344,Jhargram,22.8388,86.5963,3,West Midnapore
IN,721517,Aguiboni,West Bengal,28,West Midnapore,344,Jhargram,22.2721,86.9541,3,West Midnapore
IN,765020,Agula,Odisha,21,Rayagada,396,Muniguda,19.7408,83.7136,3,Rayagada
IN,577411,Agumbe,Karnataka,19,Shivamogga,568,Tirthahalli,14.0436,75.2207,4,Shivamogga
IN,711303,Agunshi,West Bengal,28,Howrah,341,Howrah,22.7896,87.9004,3,Howrah
IN,455227,Agurli,Madhya Pradesh,35,Dewas,437,Bagli,22.7052,76.4215,4,Dewas
IN,532127,Aguru,Andhra Pradesh,2,Srikakulam,542,Rajam Mandal,18.4777,83.6061,4,Srikakulam
IN,532127,Agurukancharam,Andhra Pradesh,2,Srikakulam,542,Rajam Mandal,18.4311,83.5901,3,Srikakulam
IN,250406,Agwanpur,Uttar Pradesh,36,Meerut,138,Mawana,28.8001,78.2096,3,Meerut
IN,803214,Agwanpur,Bihar,34,Patna,230,Barh,25.4497,85.7265,4,Patna
IN,283202,Agwar,Uttar Pradesh,36,Agra,146,NA,27.2483,78.1403,4,Agra
IN,841439,Agya,Bihar,34,Siwan,218,Siwan,26.1684,84.5847,3,Siwan
IN,754209,Agyanpur,Odisha,21,Cuttack,381,Nishchintakoili,21.1156,85.5245,3,Dadra & Nagar Haveli
IN,204101,Ahabaranpur,Uttar Pradesh,36,Hathras,144,NA,27.593,78.1837,3,Haveri
IN,192302,Ahagam,Jammu & Kashmir,12,Pulwama,12,NA,33.933,75.0373,4,Pulwama
IN,192202,Ahalangodol,Jammu & Kashmir,12,Ananthnag,14,NA,33.7041,75.1966,3,Ananthnag
IN,795002,Ahallup,Manipur,17,Imphal West,277,Nil,24.4065,93.3452,1,Indore
IN,281201,Ahamadpur,Uttar Pradesh,36,Mathura,145,Mant,28.0171,77.9596,3,Mathura
IN,275304,Ahamadpur Asana,Uttar Pradesh,36,Mau,192,Ghosi,26.4722,83.2724,3,Mau
IN,207002,Ahamdabad,Uttar Pradesh,36,Etah,201,Etah,27.5752,78.7319,3,Etah
IN,203155,Ahamedpur  Chauroli,Uttar Pradesh,36,Bulandshahr,142,Bulandshahr,28.0148,77.6227,3,Bulandshahr
IN,722173,Ahanda,West Bengal,28,Bankura,339,Indpur,23.1715,86.8339,3,Bankura
IN,203398,Ahar,Uttar Pradesh,36,Bulandshahr,142,Anupshaher,28.4691,78.2465,4,Bulandshahr
IN,132107,Ahar,Haryana,10,Panipat,75,Panipat,29.3033,76.7455,4,Panipat
IN,472111,Ahar,Madhya Pradesh,35,Tikamgarh,424,Baldeogarh,24.7369,78.9943,4,Tikamgarh
IN,700131,Aharampur,West Bengal,28,North 24 Parganas,337,Habra - I,22.5719,88.394,1,North 24 Parganas
IN,283201,Aharan,Uttar Pradesh,36,Agra,146,NA,27.3578,78.2375,4,Agra
IN,756128,Aharapada,Odisha,21,Bhadrak,378,Bhadrak,20.8246,85.6828,1,Bhadrak
IN,622003,Aharapatti,Tamil Nadu,25,Pudukkottai,621,Pudukkottai,10.3416,78.6775,3,Pudukkottai
IN,223221,Aharaula,Uttar Pradesh,36,Azamgarh,191,Budanpur,26.1603,83.0111,3,Azamgarh
IN,757050,Aharbandh,Odisha,21,Mayurbhanj,376,Rairangpur,21.3638,84.5833,3,Mayurbhanj
IN,723154,Aharrah,West Bengal,28,Purulia,340,Sirkabad,23.2752,86.1983,3,Purulia
IN,229135,Aharwabhawani,Uttar Pradesh,36,Raebareli,158,Tiloi,26.1055,81.9977,3,Raebareli
IN,121102,Aharwan,Haryana,10,Palwal,88,Palwal,28.3327,77.3548,4,Faridkot
IN,125051,Aharwan,Haryana,10,Fatehabad,78,Rattia,29.6099,75.5458,4,Fatehabad
IN,785614,Ahatguri,Assam,3,Golaghat,313,Glt,26.5417,92.9667,3,Gonda
IN,782412,Ahatguri,Assam,3,Morigaon,304,Morigaon,26.1605,92.3518,3,Marigaon
IN,228132,Ahda,Uttar Pradesh,36,Sultanpur,179,Kadipur,26.2655,82.3166,4,Sultanpur
IN,847203,Ahdwara,Bihar,34,Darbhanga,215,Darbhanga,25.9493,86.2351,3,Darbhanga
IN,246734,Aheerpura,Uttar Pradesh,36,Bijnor,134,Bijnor,29.1263,78.4041,3,Bijnor
IN,262802,Ahemad Nagar,Uttar Pradesh,36,Kheri,153,Gola,27.6188,80.7694,3,Kheri
IN,464113,Ahemadnagar,Madhya Pradesh,35,Vidisha,443,NA,23.5132,78.2904,1,Vidisha
IN,207002,Ahemadpur Nagla Dhanu,Uttar Pradesh,36,Etah,201,Etah,27.5752,78.7319,3,Etah
IN,243407,Ahemdabad,Uttar Pradesh,36,Bareilly,150,Nawabganj,28.5105,79.5585,3,Bareilly
IN,203411,Ahemedanagar,Uttar Pradesh,36,Bulandshahr,142,Siyana,28.6263,77.8278,3,Bulandshahr
IN,204101,Ahen,Uttar Pradesh,36,Hathras,144,NA,27.593,78.1837,3,Haveri
IN,477555,Ahenti,Madhya Pradesh,35,Bhind,420,Ater,26.7353,78.79,3,Bhind
IN,250609,Ahera,Uttar Pradesh,36,Baghpat,139,Baghpat,28.9291,77.2675,4,Bagpat
IN,431503,Aherborgaon,Maharashtra,16,Parbhani,513,Sailu,19.6722,76.5941,3,Parbhani
IN,422209,Ahergaon,Maharashtra,16,Nashik,516,Niphad,20.1801,74.0224,4,Nashik
IN,442905,Aheri,Maharashtra,16,Chandrapur,509,Rajura,20.1172,79.1803,3,Chandrapur
IN,442705,Aheri,Maharashtra,16,Gadchiroli,508,Aheri,19.4647,79.9623,3,Gajapati
IN,586127,Aheri,Karnataka,19,Vijayapura,557,Indi,16.9779,76.3012,4,Vijayapura
IN,586123,Aheri (Sindgi),Karnataka,19,Vijayapura,557,Sindgi,16.696,76.3247,3,Vijayapura
IN,742226,Aheripara,West Bengal,28,Murshidabad,333,Murshidabad,24.3144,87.9452,3,Murshidabad
IN,206120,Aheripur,Uttar Pradesh,36,Etawah,161,Bharthana,26.6389,79.2615,4,Etawah
IN,431511,Aherwadi,Maharashtra,16,Parbhani,513,Purna,19.051,77.1519,3,Parbhani
IN,413215,Aherwadi,Maharashtra,16,Solapur,526,South Solapur,17.6409,76.167,1,Solapur
IN,431143,Aherwahegaon,Maharashtra,16,Beed,523,Georai,19.8235,77.3476,3,Beed
IN,209821,Ahesa,Uttar Pradesh,36,Unnao,156,Unnao,26.4047,80.9437,4,Unnao
IN,209801,Ahesha,Uttar Pradesh,36,Unnao,156,Unnao,26.6167,80.8105,3,Unnao
IN,212651,Ahewa,Uttar Pradesh,36,Fatehpur,172,Fatehpur,25.941,80.9771,4,Fatehpur
IN,261301,Ahewa,Uttar Pradesh,36,Sitapur,154,Sidhauli,27.2075,80.9377,4,Sitapur
IN,732138,Ahil,West Bengal,28,Malda,332,Habibpur,25.2576,87.9852,3,Malda
IN,628714,Ahilandapuram,Tamil Nadu,25,Thoothukkudi,627,Kovilpatti,8.8908,78.0044,4,Tuticorin
IN,493526,Ahilda,Chattisgarh,37,Raipur,410,Lawan,21.6737,82.3292,4,Raipur
IN,854327,Ahilgaon,Bihar,34,Purnia,211,Purnea,25.9651,87.4893,4,Purnia
IN,848205,Ahilwar,Bihar,34,Samastipur,221,Samastipur,25.7816,86.0554,3,Samastipur
IN,425405,Ahilyapur,Maharashtra,16,Dhule,498,Shirpur,21.3113,75.0224,3,Dhule
IN,815312,Ahilyapur,Jharkhand,38,Giridh,349,Bengabad,24.0914,86.1201,3,Goalpara
IN,388210,Ahima,Gujarat,9,Anand,482,Umreth,21.8754,73.2227,3,Anand
IN,205304,Ahimalpur,Uttar Pradesh,36,Mainpuri,148,Bhgaon,27.087,79.2068,3,Mainpuri
IN,845413,Ahiman Chapra,Bihar,34,East Champaran,204,Chakia,25.8728,84.6448,3,East Champaran
IN,228001,Ahimane,Uttar Pradesh,36,Sultanpur,179,Sultanpur,26.3639,81.9658,3,Sultanpur
IN,412806,Ahir,Maharashtra,16,Satara,527,Jawali,17.6756,74.2283,3,Satara
IN,742223,Ahiran,West Bengal,28,Murshidabad,333,Jangipur Barrage,24.5173,88.0273,4,Murshidabad
IN,224225,Ahiran Subansh,Uttar Pradesh,36,Faizabad,177,Milkipur,25.8221,82.1605,3,Faridabad
IN,845417,Ahiranlia,Bihar,34,East Champaran,204,Areraj,26.3139,84.5685,3,East Champaran
IN,224157,Ahirauli,Uttar Pradesh,36,Ambedkar Nagar,178,Akbarur,26.4201,82.6685,4,Ambedkar Nagar
IN,276301,Ahirauli,Uttar Pradesh,36,Azamgarh,191,Phoolpur,25.8075,82.8698,4,Azamgarh
IN,802116,Ahirauli,Bihar,34,Buxar,232,Buxar,25.5935,84.0037,4,Buxar
IN,274509,Ahirauli,Uttar Pradesh,36,Deoria,190,Salempur,26.4222,83.6708,4,Deoria
